trial,food,genotype,sex,color,birthdate,lightslefton,nonvirgin,lifestatus
85,1,335x365,F,CO,7/7/17,1,0,1
85,1,360x380,F,CY,7/7/17,1,0,1
85,1,387x324,F,LG,7/7/17,1,0,1
85,1,786x716,F,CG,7/7/17,1,0,1
85,1,852x721,F,UB,7/7/17,1,0,1
85,1,153x517,M,BP,7/7/17,1,0,1
85,1,235x712,M,PP,7/7/17,1,0,1
85,1,307x176,M,TW,7/7/17,1,0,1
85,1,378x765,M,NR,7/7/17,1,0,1
85,1,57x862,M,UB,7/7/17,1,0,1
85,1,59x820,M,BB,7/7/17,1,0,1
85,1,637x318,M,CO,7/7/17,1,0,1
85,1,732x40,M,CY,7/7/17,1,0,1
85,1,801x513,M,LG,7/7/17,1,0,1
85,1,855x391,M,CG,7/7/17,1,0,1
86,1,136x427,F,UB,7/7/17,1,0,1
86,1,208x313,F,BB,7/7/17,1,0,1
86,1,237x714,F,BP,7/7/17,1,0,1
86,1,306x774,F,PP,7/7/17,1,0,1
86,1,315x229,F,TW,7/7/17,1,0,1
86,1,335x365,F,NR,7/7/17,1,0,1
86,1,360x380,F,CO,7/7/17,1,0,1
86,1,387x324,F,CY,7/7/17,1,0,1
86,1,786x716,F,LG,7/7/17,1,0,1
86,1,852x721,F,CG,7/7/17,1,0,1
86,1,153x517,M,BB,7/7/17,1,0,1
86,1,235x712,M,BP,7/7/17,1,0,1
86,1,307x176,M,PP,7/7/17,1,0,1
86,1,378x765,M,TW,7/7/17,1,0,1
86,1,57x862,M,CG,7/7/17,1,0,1
86,1,59x820,M,UB,7/7/17,1,0,1
86,1,637x318,M,NR,7/7/17,1,0,1
86,1,732x40,M,CO,7/7/17,1,0,1
86,1,801x513,M,CY,7/7/17,1,0,1
86,1,855x391,M,LG,7/7/17,1,0,1
87,4,136x427,F,CG,7/7/17,1,0,1
87,4,208x313,F,UB,7/7/17,1,0,1
87,4,237x714,F,BB,7/7/17,1,0,1
87,4,306x774,F,BP,7/7/17,1,0,1
87,4,315x229,F,PP,7/7/17,1,0,1
87,4,335x365,F,TW,7/7/17,1,0,1
87,4,360x380,F,NR,7/7/17,1,0,1
87,4,387x324,F,CO,7/7/17,1,0,1
87,4,786x716,F,CY,7/7/17,1,0,1
87,4,852x721,F,LG,7/7/17,1,0,1
87,4,153x517,M,UB,7/7/17,1,0,1
87,4,235x712,M,BB,7/7/17,1,0,1
87,4,307x176,M,BP,7/7/17,1,0,0
87,4,378x765,M,PP,7/7/17,1,0,1
87,4,57x862,M,LG,7/7/17,1,0,1
87,4,59x820,M,CG,7/7/17,1,0,1
87,4,637x318,M,TW,7/7/17,1,0,1
87,4,732x40,M,NR,7/7/17,1,0,1
87,4,801x513,M,CO,7/7/17,1,0,1
87,4,855x391,M,CY,7/7/17,1,0,1
88,4,136x427,F,LG,7/7/17,1,0,1
88,4,208x313,F,CG,7/7/17,1,0,1
88,4,237x714,F,UB,7/7/17,1,0,1
88,4,306x774,F,BB,7/7/17,1,0,1
88,4,315x229,F,BP,7/7/17,1,0,1
88,4,335x365,F,PP,7/7/17,1,0,1
88,4,360x380,F,TW,7/7/17,1,0,1
88,4,387x324,F,NR,7/7/17,1,0,0
88,4,786x716,F,CO,7/7/17,1,0,1
88,4,852x721,F,CY,7/7/17,1,0,1
88,4,153x517,M,CG,7/7/17,1,0,0
88,4,235x712,M,UB,7/7/17,1,0,1
88,4,307x176,M,BB,7/7/17,1,0,1
88,4,378x765,M,BP,7/7/17,1,0,0
88,4,57x862,M,CY,7/7/17,1,0,1
88,4,59x820,M,LG,7/7/17,1,0,1
88,4,637x318,M,PP,7/7/17,1,0,1
88,4,732x40,M,TW,7/7/17,1,0,1
88,4,801x513,M,NR,7/7/17,1,0,1
88,4,855x391,M,CO,7/7/17,1,0,1
89,5,136x427,F,CY,7/7/17,1,0,1
89,5,208x313,F,LG,7/7/17,1,0,1
89,5,237x714,F,CG,7/7/17,1,0,0
89,5,306x774,F,UB,7/7/17,1,0,1
89,5,315x229,F,BB,7/7/17,1,0,1
89,5,335x365,F,BP,7/7/17,1,0,1
89,5,360x380,F,PP,7/7/17,1,0,1
89,5,387x324,F,TW,7/7/17,1,0,1
89,5,786x716,F,NR,7/7/17,1,0,0
89,5,852x721,F,CO,7/7/17,1,0,1
89,5,153x517,M,LG,7/7/17,1,0,1
89,5,235x712,M,CG,7/7/17,1,0,1
89,5,307x176,M,UB,7/7/17,1,0,1
89,5,378x765,M,BB,7/7/17,1,0,1
89,5,57x862,M,CO,7/7/17,1,0,1
89,5,59x820,M,CY,7/7/17,1,0,1
89,5,637x318,M,BP,7/7/17,1,0,1
89,5,732x40,M,PP,7/7/17,1,0,1
89,5,801x513,M,TW,7/7/17,1,0,1
89,5,855x391,M,NR,7/7/17,1,0,1
90,5,136x427,F,CO,7/7/17,1,0,
90,5,208x313,F,CY,7/7/17,1,0,
90,5,237x714,F,LG,7/7/17,1,0,
90,5,306x774,F,CG,7/7/17,1,0,
90,5,315x229,F,UB,7/7/17,1,0,
90,5,335x365,F,BB,7/7/17,1,0,
90,5,360x380,F,BP,7/7/17,1,0,
90,5,387x324,F,PP,7/7/17,1,0,
90,5,786x716,F,TW,7/7/17,1,0,
90,5,852x721,F,NR,7/7/17,1,0,
90,5,153x517,M,CY,7/7/17,1,0,
90,5,235x712,M,LG,7/7/17,1,0,
90,5,307x176,M,CG,7/7/17,1,0,
90,5,378x765,M,UB,7/7/17,1,0,
90,5,57x862,M,NR,7/7/17,1,0,
90,5,59x820,M,CO,7/7/17,1,0,
90,5,637x318,M,BB,7/7/17,1,0,
90,5,732x40,M,BP,7/7/17,1,0,
90,5,801x513,M,PP,7/7/17,1,0,
90,5,855x391,M,TW,7/7/17,1,0,
91,5,136x427,F,NR,7/14/17,0,0,0
91,5,208x313,F,CO,7/14/17,0,0,1
91,5,237x714,F,CY,7/14/17,0,0,1
91,5,306x774,F,LG,7/14/17,0,0,1
91,5,315x229,F,CG,7/14/17,0,0,1
91,5,335x365,F,UB,7/14/17,0,0,1
91,5,360x380,F,BB,7/14/17,0,0,0
91,5,387x324,F,BP,7/14/17,0,0,1
91,5,786x716,F,PP,7/14/17,0,0,1
91,5,852x721,F,TW,7/14/17,0,0,1
91,5,153x517,M,CY,7/14/17,0,0,1
91,5,235x712,M,LG,7/14/17,0,0,0
91,5,307x176,M,CG,7/14/17,0,0,1
91,5,378x765,M,UB,7/14/17,0,0,1
91,5,57x862,M,NR,7/14/17,0,0,1
91,5,59x820,M,CO,7/14/17,0,0,1
91,5,637x318,M,BB,7/14/17,0,0,1
91,5,732x40,M,BP,7/14/17,0,0,1
91,5,801x513,M,PP,7/14/17,0,0,1
91,5,855x391,M,TW,7/14/17,0,0,1
92,5,136x427,F,TW,7/14/17,0,0,0
92,5,208x313,F,NR,7/14/17,0,0,0
92,5,237x714,F,CO,7/14/17,0,0,1
92,5,306x774,F,CY,7/14/17,0,0,0
92,5,315x229,F,LG,7/14/17,0,0,1
92,5,335x365,F,CG,7/14/17,0,0,1
92,5,360x380,F,UB,7/14/17,0,0,0
92,5,387x324,F,BB,7/14/17,0,0,1
92,5,786x716,F,BP,7/14/17,0,0,1
92,5,852x721,F,PP,7/14/17,0,0,0
92,5,153x517,M,CO,7/14/17,0,0,0
92,5,235x712,M,CY,7/14/17,0,0,1
92,5,307x176,M,LG,7/14/17,0,0,1
92,5,378x765,M,CG,7/14/17,0,0,1
92,5,57x862,M,TW,7/14/17,0,0,1
92,5,59x820,M,NR,7/14/17,0,0,0
92,5,637x318,M,UB,7/14/17,0,0,1
92,5,732x40,M,BB,7/14/17,0,0,0
92,5,801x513,M,BP,7/14/17,0,0,1
92,5,855x391,M,PP,7/14/17,0,0,1
93,4,136x427,F,PP,7/14/17,0,0,1
93,4,208x313,F,TW,7/14/17,0,0,1
93,4,237x714,F,NR,7/14/17,0,0,1
93,4,306x774,F,CO,7/14/17,0,0,1
93,4,315x229,F,CY,7/14/17,0,0,1
93,4,335x365,F,LG,7/14/17,0,0,1
93,4,360x380,F,CG,7/14/17,0,0,0
93,4,387x324,F,UB,7/14/17,0,0,1
93,4,786x716,F,BB,7/14/17,0,0,1
93,4,852x721,F,BP,7/14/17,0,0,1
93,4,153x517,M,NR,7/14/17,0,0,1
93,4,235x712,M,CO,7/14/17,0,0,1
93,4,307x176,M,CY,7/14/17,0,0,1
93,4,378x765,M,LG,7/14/17,0,0,1
93,4,57x862,M,PP,7/14/17,0,0,1
93,4,59x820,M,TW,7/14/17,0,0,1
93,4,637x318,M,CG,7/14/17,0,0,1
93,4,732x40,M,UB,7/14/17,0,0,1
93,4,801x513,M,BB,7/14/17,0,0,1
93,4,855x391,M,BB,7/14/17,0,0,1
94,4,136x427,F,BP,7/14/17,0,0,0
94,4,208x313,F,PP,7/14/17,0,0,1
94,4,237x714,F,TW,7/14/17,0,0,0
94,4,306x774,F,NR,7/14/17,0,0,0
94,4,315x229,F,CO,7/14/17,0,0,1
94,4,335x365,F,CY,7/14/17,0,0,1
94,4,360x380,F,LG,7/14/17,0,0,0
94,4,387x324,F,CG,7/14/17,0,0,1
94,4,786x716,F,UB,7/14/17,0,0,1
94,4,852x721,F,BB,7/14/17,0,0,1
94,4,153x517,M,TW,7/14/17,0,0,1
94,4,235x712,M,NR,7/14/17,0,0,1
94,4,307x176,M,CO,7/14/17,0,0,1
94,4,378x765,M,CY,7/14/17,0,0,1
94,4,57x862,M,BP,7/14/17,0,0,
94,4,59x820,M,PP,7/14/17,0,0,0
94,4,637x318,M,LG,7/14/17,0,0,1
94,4,732x40,M,CG,7/14/17,0,0,1
94,4,801x513,M,UB,7/14/17,0,0,1
94,4,855x391,M,BP,7/14/17,0,0,
95,5,136x427,F,BB,7/14/17,0,0,1
95,5,208x313,F,BP,7/14/17,0,0,1
95,5,237x714,F,PP,7/14/17,0,0,1
95,5,306x774,F,TW,7/14/17,0,0,1
95,5,315x229,F,NR,7/14/17,0,0,1
95,5,335x365,F,CO,7/14/17,0,0,1
95,5,360x380,F,CY,7/14/17,0,0,1
95,5,387x324,F,LG,7/14/17,0,0,1
95,5,786x716,F,CG,7/14/17,0,0,1
95,5,852x721,F,UB,7/14/17,0,0,1
95,5,153x517,M,PP,7/14/17,0,0,1
95,5,235x712,M,TW,7/14/17,0,0,1
95,5,307x176,M,NR,7/14/17,0,0,1
95,5,378x765,M,CO,7/14/17,0,0,1
95,5,57x862,M,BB,7/14/17,0,0,1
95,5,59x820,M,BP,7/14/17,0,0,1
95,5,637x318,M,CY,7/14/17,0,0,1
95,5,732x40,M,LG,7/14/17,0,0,1
95,5,801x513,M,CG,7/14/17,0,0,0
95,5,855x391,M,UB,7/14/17,0,0,1
96,5,136x427,F,UB,7/14/17,0,0,1
96,5,208x313,F,BB,7/14/17,0,0,1
96,5,237x714,F,BP,7/14/17,0,0,0
96,5,306x774,F,PP,7/14/17,0,0,1
96,5,315x229,F,TW,7/14/17,0,0,0
96,5,335x365,F,NR,7/14/17,0,0,1
96,5,360x380,F,CO,7/14/17,0,0,1
96,5,387x324,F,CY,7/14/17,0,0,1
96,5,786x716,F,LG,7/14/17,0,0,0
96,5,852x721,F,CG,7/14/17,0,0,1
96,5,153x517,M,BP,7/14/17,0,0,1
96,5,235x712,M,PP,7/14/17,0,0,1
96,5,307x176,M,TW,7/14/17,0,0,1
96,5,378x765,M,NR,7/14/17,0,0,1
96,5,57x862,M,UB,7/14/17,0,0,1
96,5,59x820,M,BB,7/14/17,0,0,1
96,5,637x318,M,CO,7/14/17,0,0,0
96,5,732x40,M,CY,7/14/17,0,0,1
96,5,801x513,M,LG,7/14/17,0,0,0
96,5,855x391,M,CG,7/14/17,0,0,1
97,4,136x427,F,CG,7/14/17,0,0,0
97,4,208x313,F,UB,7/14/17,0,0,1
97,4,237x714,F,BB,7/14/17,0,0,1
97,4,306x774,F,BP,7/14/17,0,0,1
97,4,315x229,F,PP,7/14/17,0,0,1
97,4,335x365,F,TW,7/14/17,0,0,1
97,4,360x380,F,NR,7/14/17,0,0,1
97,4,387x324,F,CO,7/14/17,0,0,1
97,4,786x716,F,CY,7/14/17,0,0,1
97,4,852x721,F,LG,7/14/17,0,0,0
97,4,153x517,M,BB,7/14/17,0,0,1
97,4,235x712,M,BP,7/14/17,0,0,1
97,4,307x176,M,PP,7/14/17,0,0,1
97,4,378x765,M,TW,7/14/17,0,0,1
97,4,57x862,M,CG,7/14/17,0,0,1
97,4,59x820,M,UB,7/14/17,0,0,1
97,4,637x318,M,NR,7/14/17,0,0,1
97,4,732x40,M,CO,7/14/17,0,0,1
97,4,801x513,M,CY,7/14/17,0,0,1
97,4,855x391,M,LG,7/14/17,0,0,1
98,4,136x427,F,LG,7/14/17,0,0,1
98,4,208x313,F,CG,7/14/17,0,0,1
98,4,237x714,F,UB,7/14/17,0,0,1
98,4,306x774,F,BB,7/14/17,0,0,1
98,4,315x229,F,BP,7/14/17,0,0,1
98,4,335x365,F,PP,7/14/17,0,0,1
98,4,360x380,F,TW,7/14/17,0,0,1
98,4,387x324,F,NR,7/14/17,0,0,1
98,4,786x716,F,CO,7/14/17,0,0,1
98,4,852x721,F,CY,7/14/17,0,0,1
98,4,153x517,M,UB,7/14/17,0,0,1
98,4,235x712,M,BB,7/14/17,0,0,1
98,4,307x176,M,BP,7/14/17,0,0,1
98,4,378x765,M,PP,7/14/17,0,0,1
98,4,57x862,M,LG,7/14/17,0,0,1
98,4,59x820,M,CG,7/14/17,0,0,0
98,4,637x318,M,TW,7/14/17,0,0,1
98,4,732x40,M,NR,7/14/17,0,0,1
98,4,801x513,M,CO,7/14/17,0,0,1
98,4,855x391,M,CY,7/14/17,0,0,1
